Timestamp,Open,High,Low,Close,Volume_(BTC),Volume_(Currency),Weighted_Price
1325625780,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325625840,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325625900,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325625960,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325626020,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325626080,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325626140,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325626200,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325626260,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325626320,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325626380,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325626440,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325626500,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325626560,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325626620,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325626680,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325626740,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325626800,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325626860,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325626920,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325626980,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325627040,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325627100,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325627160,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325627220,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325627280,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325627340,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325627400,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325627460,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325627520,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325627580,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325627640,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325627700,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325627760,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325627820,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325627880,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325627940,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325628000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325628060,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325628120,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325628180,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325628240,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325628300,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325628360,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325628420,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325628480,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325628540,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325628600,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325628660,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325628720,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325628780,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325628840,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325628900,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325628960,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325629020,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325629080,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325629140,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325629200,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325629260,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325629320,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325629380,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325629440,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325629500,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325629560,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325629620,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325629680,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325629740,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325629800,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325629860,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325629920,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325629980,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325630040,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325630100,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325630160,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325630220,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325630280,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325630340,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325630400,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325630460,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325630520,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325630580,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325630640,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325630700,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325630760,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325630820,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325630880,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325630940,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325631000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325631060,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325631120,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325631180,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325631240,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325631300,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325631360,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325631420,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325631480,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325631540,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325631600,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325631660,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325631720,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325631780,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325631840,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325631900,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325631960,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325632020,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325632080,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325632140,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325632200,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325632260,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325632320,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325632380,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325632440,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325632500,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325632560,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325632620,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325632680,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325632740,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325632800,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325632860,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325632920,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325632980,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325633040,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325633100,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325633160,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325633220,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325633280,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325633340,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325633400,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325633460,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325633520,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325633580,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325633640,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325633700,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325633760,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325633820,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325633880,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325633940,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325634000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325634060,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325634120,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325634180,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325634240,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325634300,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325634360,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325634420,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325634480,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325634540,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325634600,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325634660,NaN,NaN,NaN,NaN,NaN,NaN,NaN
